"","shift_day","study_member_id","date","time","time_point","single_stress","tlx_1","tlx_2","tlx_3","tlx_4","tlx_5","tlx_6","tlx_7","tlx_8","tlx_9","tlx_10","tlx_11","tlx_12","tps_1","tps_2","tps_3","tps_4","tps_5","tps_6","tps_7","tps_8","tps_9","tps_10","stressors_1","stressors_2","stressors_3","stressors_4","stressors_5","stressors_6","stressors_7","stressors_8","stressors_9","stressors_10","stressors_11","stressors_12","stressors_13","code_eval_1","code_eval_2","mayo_1","mayo_2","mayo_3","mayo_4","mayo_5","mayo_6","mayo_7","mayo_8","mayo_9","mayo_10","mayo_11","mayo_12","mayo_13","mayo_14","mayo_15","mayo_16","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","trust_14","trust_15","trust_16","trust_17","trust_18","trust_19","trust_20","trust_21","belief_1","belief_2","belief_3","belief_4","belief_5","belief_6","belief_7","belief_8","belief_9","belief_10","belief_11","belief_12","belief_13","belief_14","belief_15","belief_16","belief_17","belief_18","mbi_1","mbi_2","shift_type","role","team","team_census","team_ppv","team_vaso","team_ecmo","team_renal","team_cardiac","red_pm_census","red_pm_ppv","red_pm_vaso","red_pm_ecmo","red_pm_renal","red_pm_cardiac","picu_census","admit_picu","transfer_picu","discharge_picu","beside_nurse_picu","tlx_individual","tlx_team","stressors_total","trust_prop_t","trust_perc_t","trust_coop_beh","trust_mon_beh","tps_transition","tps_action","tps_interpersonal","belief_process","belief_potency","mbi","mayo_total","HR_prop_missing","HR_Se","HR_AR","HR_Empath","HR_Driver","EDA_prop_missing","EDA_Se","EDA_AR","EDA_Empath","EDA_Driver"
"836","58",2004,"9/22/21",21:03:00,4,4,14,13,16,10,13,15,16,17,15,15,15,6,3,3,3,3,3,4,3,4,4,3,1,0,0,0,0,0,0,1,0,1,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,2,2,6,5,6,5,9,9,9,9,9,9,10,10,8,9,4,5,4,4,4,4,4,5,3,3,"1","3","3",12,12,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,14,4,6,6,6,5.33333333333333,3,3.25,3.66666666666667,9.1,4.25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","59",2509,"9/23/21",07:03:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","59",2843,"9/23/21",07:05:00,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","59",2004,"9/23/21",07:33:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","59",1157,"9/23/21",07:37:00,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","59",1157,"9/23/21",11:17:00,2,4,6,6,6,14,7,6,10,8,7,7,7,7,3,3,3,2,3,4,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7.66666666666667,2,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,0.255537809874314,5.26188124189168e-05,0.396798578650516,0.398137559459886,0.427593698994718,0.25484341365183,0.000151502155458377,0.402932811620658,0.409641575907612,0.433588326507877
"842","59",2004,"9/23/21",13:33:00,2,2,12,10,15,11,12,5,15,13,15,15,13,5,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8333333333333,12.6666666666667,2,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,0.255537809874314,5.26188124189168e-05,0.360735914520888,0.387646134697719,0.37211708536245,0.25484341365183,0.000151502155458377,0.915013131750022,0.930067155476788,0.923489038376963
"843","59",2843,"9/23/21",13:46:00,2,6,15,15,10,7,15,19,6,8,8,10,13,3,3,3,3,3,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,8,4,NA,NA,NA,NA,3,3.75,4,NA,NA,NA,NA,0.255537809874314,5.26188124189168e-05,0.78603285368368,0.790863161161149,0.797750778947275,0.25484341365183,0.000151502155458377,0.837276350754469,0.84476070058046,0.855392608484195
"844","59",2509,"9/23/21",16:56:00,2,3,4,2,2,16,6,2,4,4,4,20,2,0,5,5,5,3,2,4,4,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33333333333333,5.66666666666667,1,NA,NA,NA,NA,5,3.25,4.33333333333333,NA,NA,NA,NA,0.255537809874314,5.26188124189168e-05,0.202984736020393,0.224582703623218,0.203767995637529,0.25484341365183,0.000151502155458377,0.742345182192451,0.780731417536509,0.752730876132334
"845","59",2843,"9/23/21",15:55:00,3,5,13,3,11,10,16,10,12,10,10,8,7,3,4,3,4,3,2,5,3,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,8.33333333333333,2,NA,NA,NA,NA,3.66666666666667,3.25,3.66666666666667,NA,NA,NA,NA,0.441705437122422,0.00050036278422733,0.84353828864447,0.862960743471106,0.887757820641641,0.442122074855913,5.23423957005296e-05,0.348816036347905,0.433767801375083,0.368226131780931
"846","59",2509,"9/23/21",16:57:00,3,1,2,1,1,20,1,0,2,2,0,20,0,0,2,3,3,1,1,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,4,0,NA,NA,NA,NA,2.66666666666667,1.75,2,NA,NA,NA,NA,0.441705437122422,0.00050036278422733,0.361044471541253,0.363655626667817,0.374738992034862,0.442122074855913,5.23423957005296e-05,0.721218105485278,0.734338246608716,0.732848683093366
"847","59",1157,"9/23/21",17:23:00,3,6,9,7,10,15,10,10,10,13,14,13,4,6,3,4,3,2,3,4,4,4,4,4,1,0,0,1,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1666666666667,10,3,NA,NA,NA,NA,3.33333333333333,3.25,4,NA,NA,NA,NA,0.441705437122422,0.00050036278422733,0.475056802514893,0.479502968830896,0.487159234190797,0.442122074855913,5.23423957005296e-05,0.466565784727726,0.484509751990974,0.468294224286334
"848","59",2004,"9/23/21",18:56:00,3,2,8,11,8,16,11,6,11,7,11,12,13,7,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10.1666666666667,2,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,0.441705437122422,0.00050036278422733,0.570658261696906,0.63210552097798,0.588568813080499,0.442122074855913,5.23423957005296e-05,0.94572944225824,0.952615884748647,1.03586264556279
"849","59",1157,"9/23/21",18:48:00,4,8,15,10,18,14,12,15,16,16,14,15,5,7,4,3,3,3,3,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,2,2,6,6,6,5,2,3,6,3,2,3,7,5,7,9,9,9,9,9,8,8,4,4,4,4,4,4,4,4,4,3,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,3,1,16,14,12.1666666666667,3,6,6,5.66666666666667,2.66666666666667,3.33333333333333,3.5,3.66666666666667,8,4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","59",2509,"9/23/21",18:50:00,4,2,3,1,2,7,1,2,0,4,0,20,3,0,4,5,3,2,1,5,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,6,7,6,7,7,7,1,1,1,7,7,7,1,2,7,4,6,2,9,7,10,11,10,9,11,11,9,9,5,4,4,5,5,5,5,5,1,1,"1","3","2",11,5,5,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,4.5,1,6.33333333333333,6,6.83333333333333,4,4,2.75,2.33333333333333,9.6,4.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","59",2843,"9/23/21",18:54:00,4,6,16,6,10,14,13,14,9,12,11,14,12,2,4,4,3,3,3,4,3,4,4,4,1,1,0,0,0,0,1,0,0,0,1,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,7,5,6,4,6,2,2,2,6,5,5,2,2,6,5,5,2,7,8,5,8,7,7,8,4,5,7,3,4,2,3,4,2,4,3,6,1,"1","3","1",12,11,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1666666666667,10,6,5.33333333333333,5,5.66666666666667,4,3.66666666666667,3.25,4,6.6,3.125,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","59",2004,"9/23/21",19:12:00,4,2,14,10,14,8,11,11,11,10,14,11,14,14,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,6,6,6,6,6,2,2,6,6,6,6,2,2,6,5,6,3,9,9,9,10,9,9,10,9,9,9,5,4,5,4,4,5,4,4,3,3,"1","3","3",12,3,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3333333333333,12.3333333333333,1,5.66666666666667,6,6,4.66666666666667,4,4,4,9.2,4.375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","60",2509,"9/24/21",07:03:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","60",2843,"9/24/21",07:03:00,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","60",2004,"9/24/21",07:21:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","60",1483,"9/24/21",07:58:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","60",2843,"9/24/21",11:29:00,2,4,13,7,8,15,14,9,10,8,8,12,7,4,4,4,3,3,3,4,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8.16666666666667,4,NA,NA,NA,NA,3.66666666666667,3.25,3,NA,NA,NA,NA,0.236025276022498,0.000139547665709469,0.306480930420576,0.31834416455899,0.314725114851881,0.235330879800014,0.000587312022415566,0.859310011269703,0.89066185546332,0.867477427847065
"858","60",1483,"9/24/21",11:35:00,2,3,4,2,3,10,4,3,10,12,6,8,10,4,3,3,2,2,3,4,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333333333,8.33333333333333,2,NA,NA,NA,NA,2.66666666666667,3,3,NA,NA,NA,NA,0.236025276022498,0.000139547665709469,0.447042395434566,0.45572474317751,0.467859128233023,0.235330879800014,0.000587312022415566,0.796304683894724,0.830950768864688,0.818702807590579
"859","60",2004,"9/24/21",13:09:00,2,2,14,15,14,13,16,17,17,15,17,16,17,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8333333333333,14.3333333333333,1,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,0.236025276022498,0.000139547665709469,0.39885994481527,0.42180871841257,0.40216020535881,0.235330879800014,0.000587312022415566,0.591595151882098,0.595642983939947,0.60665845799708
"860","60",2509,"9/24/21",18:47:00,2,7,6,4,7,8,15,12,5,10,10,13,5,10,4,4,4,3,2,3,4,3,4,3,0,0,0,0,0,0,1,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,8.83333333333333,3,NA,NA,NA,NA,4,3,3.33333333333333,NA,NA,NA,NA,0.236025276022498,0.000139547665709469,0.329083891186268,0.340817485566899,0.351950663272254,0.235330879800014,0.000587312022415566,0.874741631128354,0.884019156759737,0.908436071592968
"861","60",2843,"9/24/21",16:14:00,3,5,12,6,8,13,16,8,12,17,15,5,9,3,4,4,4,3,3,3,3,3,4,4,1,1,0,0,1,0,0,0,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,10.1666666666667,5,NA,NA,NA,NA,4,3,3.66666666666667,NA,NA,NA,NA,0.00930490938129291,2.71970958194575e-06,0.190003037042835,0.206696892293824,0.194329912169725,0.00909659051454759,3.51667298454366e-06,0.749737394977179,0.770845419742473,0.75125788805583
"862","60",1483,"9/24/21",17:37:00,3,5,6,5,5,11,9,3,6,7,4,13,9,6,3,3,3,3,2,4,4,2,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,7.5,2,NA,NA,NA,NA,3,3.25,3,NA,NA,NA,NA,0.00930490938129291,2.71970958194575e-06,0.333148567017773,0.345615306378702,0.336129357901009,0.00909659051454759,3.51667298454366e-06,0.732848597610435,0.733892135351323,0.752965281209875
"863","60",2004,"9/24/21",17:49:00,3,2,12,15,15,14,17,5,15,16,16,16,16,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13.8333333333333,1,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,0.00930490938129291,2.71970958194575e-06,0.469586269454571,0.470611594644192,0.484690684426774,0.00909659051454759,3.51667298454366e-06,0.401538438034702,0.407974047891268,0.406615833278981
"864","60",2509,"9/24/21",18:48:00,3,8,4,4,6,15,10,10,5,8,7,10,10,15,3,3,3,3,2,3,4,2,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16666666666667,9.16666666666667,3,NA,NA,NA,NA,3,3,2.66666666666667,NA,NA,NA,NA,0.00930490938129291,2.71970958194575e-06,0.161466985975808,0.162634983213059,0.170408822032269,0.00909659051454759,3.51667298454366e-06,0.804147799206906,0.805981489731193,0.80785409017157
